 9.025	 9.025	 1.000	 1.263	 2.788
 9.050	 9.050	 1.000	 1.329	 2.539
 9.075	 9.075	 1.000	 1.390	 2.291
 9.100	 9.100	 1.000	 1.444	 2.043
 9.125	 9.125	 1.000	 1.492	 1.794
 9.150	 9.150	 1.000	 1.534	 1.546
 9.175	 9.175	 1.000	 1.569	 1.298
 9.200	 9.200	 1.000	 1.599	 1.049
 9.225	 9.225	 1.000	 1.622	 0.801
 9.250	 9.250	 1.000	 1.639	 0.553
 9.275	 9.275	 1.000	 1.649	 0.304
 9.300	 9.300	 1.000	 1.654	 0.056
 9.325	 9.325	 1.000	 1.652	-0.192
 9.350	 9.350	 1.000	 1.644	-0.441
 9.375	 9.375	 1.000	 1.630	-0.689
 9.400	 9.400	 1.000	 1.610	-0.937
 9.425	 9.425	 1.000	 1.583	-1.186
 9.450	 9.450	 1.000	 1.551	-1.434
 9.475	 9.475	 1.000	 1.512	-1.682
 9.500	 9.500	 1.000	 1.467	-1.931
 9.525	 9.525	 1.000	 1.415	-2.179
 9.550	 9.550	 1.000	 1.358	-2.427
 9.575	 9.575	 1.000	 1.294	-2.676
 9.600	 9.600	 1.000	 1.224	-2.924
 9.625	 9.625	 1.000	 1.148	-3.172
 9.650	 9.650	 1.000	 1.065	-3.421
 9.675	 9.675	 1.000	 0.977	-3.669
 9.700	 9.700	 1.000	 0.882	-3.917
 9.725	 9.725	 1.000	 0.781	-4.166
 9.750	 9.750	 1.000	 0.674	-4.414
 9.775	 9.775	 1.000	 0.560	-4.662
 9.800	 9.800	 1.000	 0.440	-4.911
 9.825	 9.825	 1.000	 0.315	 3.929
 9.850	 9.850	 1.000	 0.410	 3.680
 9.875	 9.875	 1.000	 0.499	 3.432
 9.900	 9.900	 1.000	 0.581	 3.184
 9.925	 9.925	 1.000	 0.658	 2.935
 9.950	 9.950	 1.000	 0.728	 2.687
 9.975	 9.975	 1.000	 0.792	 2.439
10.000	10.000	 1.000	 0.850	 2.190
10.025	10.025	 1.000	 0.902	 1.942
10.050	10.050	 1.000	 0.947	 1.694
10.075	10.075	 1.000	 0.986	 1.445
10.100	10.100	 1.000	 1.020	 1.197
10.125	10.125	 1.000	 1.046	 0.949
10.150	10.150	 1.000	 1.067	 0.700
10.175	10.175	 1.000	 1.081	 0.452
10.200	10.200	 1.000	 1.090	 0.203
10.225	10.225	 1.000	 1.092	-0.045
10.250	10.250	 1.000	 1.087	-0.293
10.275	10.275	 1.000	 1.077	-0.542
10.300	10.300	 1.000	 1.060	-0.790
10.325	10.325	 1.000	 1.037	-1.038
10.350	10.350	 1.000	 1.008	-1.287
10.375	10.375	 1.000	 0.973	-1.535
10.400	10.400	 1.000	 0.932	-1.783
10.425	10.425	 1.000	 0.884	-2.032
10.450	10.450	 1.000	 0.830	-2.280
10.475	10.475	 1.000	 0.770	-2.528
10.500	10.500	 1.000	 0.704	-2.777
10.525	10.525	 1.000	 0.631	-3.025
10.550	10.550	 1.000	 0.553	-3.273
10.575	10.575	 1.000	 0.468	-3.522
10.600	10.600	 1.000	 0.376	-3.770
10.625	10.625	 1.000	 0.279	-4.018
10.650	10.650	 1.000	 0.176	-4.267
10.675	10.675	 1.000	 0.066	-4.515
10.700	10.700	 1.000	-0.050	-4.763
10.725	10.725	 1.000	-0.172	 3.811
10.750	10.750	 1.000	-0.080	 3.562
10.775	10.775	 1.000	 0.006	 3.314
10.800	10.800	 1.000	 0.086	 3.066
10.825	10.825	 1.000	 0.159	 2.817
10.850	10.850	 1.000	 0.226	 2.569
10.875	10.875	 1.000	 0.288	 2.321
10.900	10.900	 1.000	 0.343	 2.072
10.925	10.925	 1.000	 0.391	 1.824
10.950	10.950	 1.000	 0.434	 1.576
10.975	10.975	 1.000	 0.470	 1.327
11.000	11.000	 1.000	 0.500	 1.079
11.025	11.025	 1.000	 0.524	 0.831
11.050	11.050	 1.000	 0.542	 0.582
11.075	11.075	 1.000	 0.553	 0.334
11.100	11.100	 1.000	 0.558	 0.086
11.125	11.125	 1.000	 0.557	-0.163
11.150	11.150	 1.000	 0.550	-0.411
11.175	11.175	 1.000	 0.537	-0.659
11.200	11.200	 1.000	 0.517	-0.908
11.225	11.225	 1.000	 0.492	-1.156
11.250	11.250	 1.000	 0.460	-1.404
11.275	11.275	 1.000	 0.421	-1.653
11.300	11.300	 1.000	 0.377	-1.901
11.325	11.325	 1.000	 0.326	-2.150
11.350	11.350	 1.000	 0.270	-2.398
11.375	11.375	 1.000	 0.206	-2.646
11.400	11.400	 1.000	 0.137	-2.895
11.425	11.425	 1.000	 0.062	-3.143
11.450	11.450	 1.000	-0.020	-3.391
11.475	11.475	 1.000	-0.108	 2.713
11.500	11.500	 1.000	-0.043	-2.170
11.525	11.525	 1.000	-0.100	 1.736
11.550	11.550	 1.000	-0.060	-1.389
11.575	11.575	 1.000	-0.098	 1.111
11.600	11.600	 1.000	-0.073	-0.889
11.625	11.625	 1.000	-0.098	 0.711
11.650	11.650	 1.000	-0.084	-0.569
